The Simpsons Movie,2007-07-25,75000000,"Dan Castellaneta, Homer Simpson / Itchy / Barney / Abe Simpson / Stage Manager / Krusty the Clown / Mayor Quimby / Mayor's Aide / Multi-Eyed Squirrel / Panicky Man / Sideshow Mel / Mr. Teeny / EPA Official / Kissing Cop / Bear / Boy on Phone / NSA Worker / Officer / Santa's Little Helper / Squeaky-Voiced Teen (voice), Julie Kavner, Marge Simpson / Selma / Patty (voice), Nancy Cartwright, Bart Simpson / Maggie Simpson / Ralph / Nelson / Todd Flanders / TV Daughter / Woman on Phone (voice), Yeardley Smith, Lisa Simpson (voice), Hank Azaria, Professor Frink / Comic Book Guy / Moe / Chief Wiggum / Lou / Carl / Cletus / Bumblebee Man / Male EPA Worker / Dome Depot Announcer / Kissing Cop / Carnival Barker / Counter Man / Apu / Drederick Tatum / Sea Captain / EPA Passenger / Robot / Dr. Nick / Wise Guy (voice), Harry Shearer, Scratchy / Mr. Burns / Rev. Lovejoy / Ned Flanders / Lenny / Skull / President Arnold Schwarzenegger / Kent Brockman / Principal Skinner / Dr. Hibbert / Smithers / Toll Booth Man / Guard / Otto / Kang (voice), Pamela Hayden, Milhouse Van Houten / Jimbo Jones / Rod Flanders (voice), Tress MacNeille, Sweet Old Lady / Colin / Mrs. Skinner / Nelson's Mother / Pig / Cat Lady / Female EPA Worker / G.P.S. Woman / Cookie Kwan / Lindsey Naegle / TV Son / Medicine Woman / Girl on Phone (voice), Albert Brooks, Russ Cargill (voice)","Animation, Comedy, Family",6.999
Wonder,2017-11-13,20000000,"Jacob Tremblay, Auggie Pullman, Julia Roberts, Isabel Pullman, Owen Wilson, Nate Pullman, Izabela Vidovic, Via Pullman, Noah Jupe, Jack Will, Millie Davis, Summer Dawson, Bryce Gheisar, Julian Albans, Mandy Patinkin, Mr. Tushman, Danielle Rose Russell, Miranda Navas","Drama, Family",8.155
Friends with Benefits,2011-07-21,35000000,"Justin Timberlake, Dylan Harper, Mila Kunis, Jamie Rellis, Jenna Elfman, Annie Harper, Patricia Clarkson, Lorna, Woody Harrelson, Tommy Bollinger, Richard Jenkins, Mr. Harper, Bryan Greenberg, Parker, Andy Samberg, Quincy, Nolan Gould, Sammy - Sam the Magnificent","Romance, Comedy",6.648
Pride & Prejudice,2005-09-16,28000000,"Keira Knightley, Elizabeth ""Lizzy"" Bennet, Matthew Macfadyen, Fitzwilliam Darcy, Brenda Blethyn, Mrs. Bennet, Donald Sutherland, Mr. Bennet, Rosamund Pike, Jane Bennet, Jena Malone, Lydia Bennet, Carey Mulligan, Catherine ""Kitty"" Bennet, Talulah Riley, Mary Bennet, Tom Hollander, William Collins","Drama, Romance",8.083
10 Things I Hate About You,1999-03-30,16000000,"Julia Stiles, Katarina Stratford, Heath Ledger, Patrick Verona, Joseph Gordon-Levitt, Cameron James, Larisa Oleynik, Bianca Stratford, David Krumholtz, Michael Eckman, Andrew Keegan, Joey Donner, Susan May Pratt, Mandella, Gabrielle Union, Chastity, Larry Miller, Walter Stratford","Comedy, Romance, Drama",7.58
Fantastic Four: Rise of the Silver Surfer,2007-06-13,130000000,"Ioan Gruffudd, Reed Richards / Mr. Fantastic, Jessica Alba, Sue Richards / Invisible Woman, Chris Evans, Johnny Storm / Human Torch, Michael Chiklis, Ben Grimm / The Thing, Julian McMahon, Victor von Doom / Doctor Doom, Doug Jones, Norrin Radd / Silver Surfer, Kerry Washington, Alicia Masters, Andre Braugher, General Hager, Laurence Fishburne, Norrin Radd / Silver Surfer (voice)","Adventure, Fantasy, Action, Thriller",5.592
10 Cloverfield Lane,2016-03-10,15000000,"Mary Elizabeth Winstead, Michelle, John Goodman, Howard Stambler, John Gallagher Jr., Emmett DeWitt, Douglas M. Griffin, Driver, Suzanne Cryer, Woman, Bradley Cooper, Ben (voice), Sumalee Montano, Voice on Radio (voice), Frank Mottek, Radio Broadcaster (voice), Jamie Clay, ","Thriller, Science Fiction, Drama, Horror",6.981
Pretty Woman,1990-03-23,14000000,"Richard Gere, Edward Lewis, Julia Roberts, Vivian Ward, Ralph Bellamy, James Morse, Jason Alexander, Philip Stuckey, Laura San Giacomo, Kit De Luca, Alex Hyde-White, David Morse, Amy Yasbeck, Elizabeth Stuckey, Elinor Donahue, Bridget, Hector Elizondo, Barney Thompson","Comedy, Romance",7.5
Assassin's Creed,2016-12-21,125000000,"Michael Fassbender, Callum Lynch / Aguilar de Nerha, Marion Cotillard, Dr. Sophia Rikkin, Jeremy Irons, Alan Rikkin, Brendan Gleeson, Joseph Lynch, Charlotte Rampling, Ellen Kaye, Michael Kenneth Williams, Moussa, Ariane Labed, Maria, James Sobol Kelly, Father Raymond, Denis Ménochet, Abstergo Güvenlik Müdürü","Action, Adventure, Science Fiction",5.419
Focus,2015-02-25,50100000,"Will Smith, Nicky Spurgeon, Margot Robbie, Jess Barrett, Rodrigo Santoro, Garriga, Gerald McRaney, Owens, Adrian Martinez, Farhad, Robert Taylor, McEwen, BD Wong, Liyuan, Brennan Brown, Horst, Dominic Fumusa, Jared","Romance, Comedy, Crime, Drama",6.875
Armageddon,1998-07-01,140000000,"Bruce Willis, Harry S. Stamper, Billy Bob Thornton, Dan Truman, Ben Affleck, A.J. Frost, Liv Tyler, Grace Stamper, Will Patton, Chick, Steve Buscemi, Rockhound, William Fichtner, Colonel Willie Sharp, Owen Wilson, Oscar, Michael Clarke Duncan, Bear","Action, Thriller, Science Fiction, Adventure",6.829
Quantum of Solace,2008-10-29,200000000,"Daniel Craig, James Bond, Olga Kurylenko, Camille Montes, Mathieu Amalric, Dominic Greene, Judi Dench, M, Giancarlo Giannini, René Mathis, Jesper Christensen, Mr. White, Gemma Arterton, Strawberry Fields, Jeffrey Wright, Felix Leiter, Rory Kinnear, Bill Tanner","Adventure, Action, Thriller, Crime",6.314
Tomb Raider,2018-03-05,94000000,"Alicia Vikander, Lara Croft, Dominic West, Lord Richard Croft, Walton Goggins, Mathias Vogel, Daniel Wu, Lu Ren, Kristin Scott Thomas, Ana Miller, Derek Jacobi, Mr. Yaffe, Hannah John-Kamen, Sophie, Antonio Aakeel, Nitin Ahuja, Duncan Airlie James, Terry the Trainer","Action, Adventure, Fantasy",6.353
The Little Mermaid,1989-11-17,40000000,"Halle Bailey, Ariel, Jonah Hauer-King, Prince Eric, Daveed Diggs, Sebastian (voice), Awkwafina, Scuttle (voice), Jacob Tremblay, Flounder (voice), Noma Dumezweni, Queen Selina, Javier Bardem, King Triton, Melissa McCarthy, Ursula, Art Malik, Sir Grimsby","Adventure, Family, Fantasy, Romance",7.355
King Kong,2005-12-12,207000000,"Naomi Watts, Ann Darrow, Jack Black, Carl Denham, Adrien Brody, Jack Driscoll, Thomas Kretschmann, Captain Englehorn, Colin Hanks, Preston, Jamie Bell, Jimmy, Andy Serkis, Kong / Lumpy, Kyle Chandler, Bruce Baxter, Evan Parke, Hayes","Adventure, Drama, Action",6.869
The Cabin in the Woods,2012-04-12,30000000,"Kristen Connolly, Dana Polk, Fran Kranz, Marty Mikalski, Jesse Williams, Holden McCrea, Anna Hutchison, Jules Louden, Chris Hemsworth, Curt Vaughn, Richard Jenkins, Richard Sitterson, Bradley Whitford, Steve Hadley, Sigourney Weaver, The Director, Brian J. White, Daniel Truman","Horror, Fantasy",6.608
Fargo,1996-03-08,7000000,"Frances McDormand, Marge Gunderson, William H. Macy, Jerry Lundegaard, Peter Stormare, Gaear Grimsrud, Steve Buscemi, Carl Showalter, John Carroll Lynch, Norm Gunderson, Harve Presnell, Wade Gustafson, Kristin Rudrüd, Jean Lundegaard, Bruce Bohne, Lou, Steve Reevis, Shep Proudfoot","Crime, Drama, Thriller",7.867
Predator,1987-06-12,15000000,"Arnold Schwarzenegger, Major Alan ""Dutch"" Schaefer, Carl Weathers, Al Dillon, Elpidia Carrillo, Anna Gonsalves, Jesse Ventura, Blain Cooper, Sonny Landham, Billy Sole, Bill Duke, Mac Eliot, Richard Chaves, Jorge ""Poncho"" Ramirez, R. G. Armstrong, Major General Homer Phillips, Shane Black, Rick Hawkins","Science Fiction, Action, Adventure, Thriller",7.506
Fifty Shades Darker,2017-02-08,55000000,"Dakota Johnson, Anastasia Steele, Jamie Dornan, Christian Grey, Eric Johnson, Jack Hyde, Eloise Mumford, Kate Kavanagh, Bella Heathcote, Leila Williams, Rita Ora, Mia Grey, Luke Grimes, Elliot Grey, Victor Rasuk, José Rodriguez, Max Martini, Jason Taylor","Drama, Romance",6.492
Groundhog Day,1993-02-11,14600000,"Bill Murray, Phil Connors, Andie MacDowell, Rita Hanson, Chris Elliott, Larry, Stephen Tobolowsky, Ned Ryerson, Brian Doyle-Murray, Buster Green, Angela Paton, Mrs. Lancaster, Rick Ducommun, Gus, Rick Overton, Ralph, Robin Duke, Doris","Romance, Fantasy, Drama, Comedy",7.606
The Exorcist,1973-12-26,12000000,"María Evoli, Ofelia, Diana Bracho, , Tina Romero, Julia, Norma Lazareno, Señora Ramirez, Pilar Santacruz, Sandra, Salvador Sánchez, Señor Ramirez, Julio Bracho, Padre Victor, Ramón Medína, Fabian",Horror,7.72
The Terminal,2004-06-17,60000000,"Tom Hanks, Viktor Navorski, Catherine Zeta-Jones, Amelia Warren, Stanley Tucci, Frank Dixon, Chi McBride, Mulroy, Diego Luna, Enrique Cruz, Barry Shabaka Henley, Thurman, Kumar Pallana, Gupta Rajan, Zoe Saldaña, Dolores Torres, Eddie Jones, Salchak","Comedy, Drama",7.33
The Lego Movie,2014-02-06,60000000,"Chris Pratt, Emmet Brickowski (voice), Elizabeth Banks, Wyldstyle / Lucy (voice), Will Ferrell, Lord Business / President Business / The Man Upstairs, Morgan Freeman, Vitruvius (voice), Will Arnett, Batman / Bruce Wayne (voice), Liam Neeson, Bad Cop/Good Cop / Pa Cop (voice), Alison Brie, Unikitty (voice), Nick Offerman, Metal Beard (voice), Charlie Day, Benny (voice)","Animation, Family, Adventure, Comedy, Fantasy",7.418
The Nice Guys,2016-05-15,50000000,"Ryan Gosling, Holland March, Russell Crowe, Jackson Healy, Angourie Rice, Holly March, Margaret Qualley, Amelia Kuttner, Kim Basinger, Judith Kuttner, Yaya DaCosta, Tally, Matt Bomer, John Boy, Keith David, Older Guy, Beau Knapp, Blueface","Comedy, Crime, Action",7.108
Princess Mononoke,1997-07-12,23500000,"Youji Matsuda, Ashitaka (voice), Yuriko Ishida, San (voice), Yūko Tanaka, Eboshi Gozen (voice), Kaoru Kobayashi, Jikobo (voice), Masahiko Nishimura, Kouroku (voice), Tsunehiko Kamijô, Gonza (voice), Sumi Shimamoto, Toki (voice), Tetsu Watanabe, Wild Dog (voice), Makoto Satō, Tatari God (voice)","Adventure, Fantasy, Animation",8.338
Don't Look Up,2021-12-07,75000000,"Jennifer Lawrence, Kate Dibiasky, Leonardo DiCaprio, Dr. Randall Mindy, Meryl Streep, President Orlean, Rob Morgan, Dr. Teddy Oglethorpe, Jonah Hill, Jason Orlean, Cate Blanchett, Brie Evantee, Mark Rylance, Peter Isherwell, Tyler Perry, Jack Bremmer, Timothée Chalamet, Yule","Science Fiction, Comedy, Drama",7.135
The Expendables,2010-08-03,80000000,"Sylvester Stallone, Barney Ross, Jason Statham, Lee Christmas, Jet Li, Yin Yang, Dolph Lundgren, Gunner Jensen, Eric Roberts, James Monroe, Randy Couture, Toll Road, Steve Austin, Paine, David Zayas, General Garza, Giselle Itié, Sandra","Thriller, Adventure, Action",6.227
Nocturnal Animals,2016-11-04,22500000,"Amy Adams, Susan Morrow, Jake Gyllenhaal, Edward Sheffield / Tony Hastings, Michael Shannon, Bobby Andes, Aaron Taylor-Johnson, Ray Marcus, Isla Fisher, Laura Hastings, Ellie Bamber, India Hastings, Armie Hammer, Hutton Morrow, Karl Glusman, Lou Bates, Robert Aramayo, Steve 'Turk' Adams","Drama, Thriller",7.442
Scott Pilgrim vs. the World,2010-08-12,85000000,"Michael Cera, Scott Pilgrim, Mary Elizabeth Winstead, Ramona Flowers, Ellen Wong, Knives Chau, Kieran Culkin, Wallace Wells, Alison Pill, Kim Pine, Mark Webber, Stephen Stills, Johnny Simmons, Young Neil, Jason Schwartzman, Gideon Graves, Anna Kendrick, Stacey Pilgrim","Action, Comedy, Romance",7.469
Batman,1989-06-21,35000000,"Michael Keaton, Bruce Wayne / Batman, Jack Nicholson, Jack Napier / The Joker, Kim Basinger, Vicki Vale, Michael Gough, Alfred Pennyworth, Jerry Hall, Alicia Grissom, Robert Wuhl, Alexander Knox, Pat Hingle, Commissioner James Gordon, Billy Dee Williams, Harvey Dent, Jack Palance, Carl Grissom","Fantasy, Action, Crime",7.2
Maze Runner: The Death Cure,2018-01-10,62000000,"Dylan O'Brien, Thomas, Kaya Scodelario, Teresa Agnes, Thomas Brodie-Sangster, Newt, Ki Hong Lee, Minho, Rosa Salazar, Brenda, Giancarlo Esposito, Jorge, Will Poulter, Gally, Jacob Lofland, Aris Jones, Patricia Clarkson, Ava Paige","Science Fiction, Action, Adventure, Thriller",7.1
Rocky,1976-11-21,1000000,"Sylvester Stallone, Robert ""Rocky"" Balboa, Talia Shire, Adrianna ""Adrian"" Pennino, Burt Young, Paulie Pennino, Carl Weathers, Apollo Creed, Burgess Meredith, Mickey Goldmill, Thayer David, George ""Miles"" Jergens, Joe Spinell, Tony Gazzo, Jimmy Gambina, Mike, Bill Baldwin, Fight Announcer","Drama, Romance",7.8
The Bourne Ultimatum,2007-08-03,70000000,"Matt Damon, Jason Bourne, Julia Stiles, Nicky Parsons, David Strathairn, Noah Vosen, Scott Glenn, Ezra Kramer, Paddy Considine, Simon Ross, Edgar Ramírez, Paz, Albert Finney, Dr. Albert Hirsch, Joan Allen, Pamela Landy, Tom Gallop, Tom Cronin","Action, Drama, Mystery, Thriller",7.421
American Pie,1999-07-09,11000000,"Jason Biggs, Jim Levenstein, Chris Klein, Chris 'Oz' Ostreicher, Thomas Ian Nicholas, Kevin Meyers, Alyson Hannigan, Michelle Flaherty, Shannon Elizabeth, Nadia, Tara Reid, Victoria 'Vicky' Lathum, Eddie Kaye Thomas, Paul Finch, Seann William Scott, Steve Stifler, Eugene Levy, Jim's Father","Comedy, Romance",6.567
My Neighbor Totoro,1988-04-16,3700000,"Noriko Hidaka, Satsuki (voice), Chika Sakamoto, Mei (voice), Shigesato Itoi, Tatsuo Kusakabe (voice), Sumi Shimamoto, Yasuko Kusakabe (voice), Tanie Kitabayashi, Granny (voice), Hitoshi Takagi, Totoro (voice), Masashi Hirose, Mr. Ogaki (voice), Yûko Maruyama, Mrs. Ogaki (voice), Shigeru Chiba, Moving Man (voice)","Fantasy, Animation, Family",8.073
Cars 2,2011-06-11,200000000,"Larry the Cable Guy, Mater (voice), Owen Wilson, Lightning McQueen (voice), Michael Caine, Finn McMissile (voice), Emily Mortimer, Holley Shiftwell (voice), John Turturro, Francesco Bernoulli (voice), Eddie Izzard, Sir Miles Axlerod (voice), Thomas Kretschmann, Professor Z (voice), Guido Quaroni, Guido (voice), Joe Mantegna, Grem (voice)","Animation, Family, Adventure, Comedy",6.08
The Secret Life of Walter Mitty,2013-12-18,90000000,"Ben Stiller, Walter Mitty, Kristen Wiig, Cheryl Melhoff, Sean Penn, Sean O'Connell, Shirley MacLaine, Edna Mitty, Adam Scott, Ted Hendricks, Kathryn Hahn, Odessa Mitty, Patton Oswalt, Todd Maher, Adrian Martinez, Hernando, Ólafur Darri Ólafsson, Helicopter Pilot","Adventure, Comedy, Drama, Fantasy",7.172
Pixels,2015-07-16,88000000,"Adam Sandler, Sam Brenner, Kevin James, President Will Cooper, Michelle Monaghan, Violet Van Patten, Peter Dinklage, Eddie Plant, Josh Gad, Ludlow Lamonsoff, Sean Bean, Corporal Hill (SAS Officer), Brian Cox, Admiral Porter, Ashley Benson, Lady Lisa, Dan Aykroyd, 1982 Championship MC","Action, Comedy, Science Fiction",5.716
Ice Age: Continental Drift,2012-06-27,95000000,"Ray Romano, Manny (voice), John Leguizamo, Sid (voice), Denis Leary, Diego (voice), Seann William Scott, Crash (voice), Josh Peck, Eddie (voice), Queen Latifah, Ellie (voice), Jennifer Lopez, Shira (voice), Peter Dinklage, Captain Gutt (voice), Wanda Sykes, Granny (voice)","Animation, Comedy, Adventure, Family",6.36
BlacKkKlansman,2018-08-09,15000000,"John David Washington, Ron Stallworth, Adam Driver, Flip Zimmerman, Topher Grace, David Duke, Laura Harrier, Patrice Dumas, Alec Baldwin, Dr. Kennebrew Beauregard, Jasper Pääkkönen, Felix Kendrickson, Corey Hawkins, Kwame Ture, Paul Walter Hauser, Ivanhoe, Ryan Eggold, Walter Breachway","Comedy, Crime, Drama, History",7.521
The Meg,2018-08-09,150000000,"Jason Statham, Jonas Taylor, Li Bingbing, Suyin, Rainn Wilson, Morris, Cliff Curtis, 'Mac', Ruby Rose, Jaxx, Jessica McNamee, Lori, Masi Oka, Toshi, Winston Chao, Zhang, Shuya Sophia Cai, Meiying","Action, Science Fiction, Horror",6.256
127 Hours,2010-11-12,18000000,"James Franco, Aron Ralston, Amber Tamblyn, Megan McBride, Kate Mara, Kristi Moore, Clémence Poésy, Rana, Kate Burton, Aron's Mom, Lizzy Caplan, Sonja Ralston, Sean Bott, Aron's Friend, Koleman Stinger, Aron Age 5, Treat Williams, Aron's Dad","Adventure, Drama, Thriller",7.068
Blood Diamond,2006-12-08,100000000,"Leonardo DiCaprio, Danny Archer, Djimon Hounsou, Solomon Vandy, Jennifer Connelly, Maddy Bowen, Kagiso Kuypers, Dia Vandy, Arnold Vosloo, Colonel Coetzee, Antony Coleman, Cordell Brown, Benu Mabhena, Jassie Vandy, Anointing Lukola, N'Yanda Vandy, David Harewood, Captain Poison","Drama, Thriller, Action",7.53
Ralph Breaks the Internet,2018-11-20,175000000,"John C. Reilly, Wreck-It Ralph (voice), Sarah Silverman, Vanellope von Schweetz (voice), Gal Gadot, Shank (voice), Taraji P. Henson, Yesss (voice), Jack McBrayer, Felix (voice), Jane Lynch, Calhoun (voice), Alan Tudyk, KnowsMore (voice), Alfred Molina, Double Dan / Little Dan (voice), Ed O'Neill, Mr. Litwak (voice)","Family, Animation, Comedy, Adventure",7.2
Valerian and the City of a Thousand Planets,2017-07-20,177200000,"Dane DeHaan, Valerian, Cara Delevingne, Laureline, Clive Owen, Commander Arün Filitt, Rihanna, Bubble, Ethan Hawke, Jolly the Pimp, Herbie Hancock, Defence Minister, Kris Wu, Sergeant Neza, Rutger Hauer, President of the World State Federation, John Goodman, Igon Siruss (voice)","Adventure, Science Fiction, Action",6.625
The Bourne Supremacy,2004-07-23,75000000,"Matt Damon, Jason Bourne, Franka Potente, Marie Helene Kreutz, Brian Cox, Ward Abbott, Julia Stiles, Nicky Parsons, Karl Urban, Kirill, Gabriel Mann, Danny Zorn, Joan Allen, Pamela Landy, Marton Csokas, Jarda, Tom Gallop, Tom Cronin","Action, Drama, Thriller",7.315
Ford v Ferrari,2019-11-13,97600000,"Christian Bale, Ken Miles, Matt Damon, Carroll Shelby, Jon Bernthal, Lee Iacocca, Caitríona Balfe, Mollie Miles, Josh Lucas, Leo Beebe, Noah Jupe, Peter Miles, Tracy Letts, Henry Ford II, Remo Girone, Enzo Ferrari, Ray McKinnon, Phil Remington","Drama, Action, History",8.01
Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,95000000,"Logan Lerman, Percy Jackson, Brandon T. Jackson, Grover Underwood, Alexandra Daddario, Annabeth Chase, Jake Abel, Luke Castellan, Pierce Brosnan, Mr. Brunner / Chiron, Sean Bean, Zeus, Steve Coogan, Hades, Rosario Dawson, Persephone, Melina Kanakaredes, Athena","Adventure, Fantasy, Family",6.21
Coraline,2009-02-05,60000000,"Dakota Fanning, Coraline Jones (voice), Teri Hatcher, Mel Jones / Other Mother (voice), Keith David, Cat (voice), Jennifer Saunders, April Spink (voice), Ian McShane, Mr. Sergei Alexander Bobinsky / Other Bobinsky (voice), Dawn French, Miriam Forcible (voice), John Hodgman, Charlie Jones / Other Father (voice), Robert Bailey Jr., Wyborne ""Wybie"" Lovat (voice), Aankha Neal, Sweet Ghost Girl (voice)","Animation, Family, Fantasy",7.854
Creed,2015-11-25,37000000,"Michael B. Jordan, Adonis Johnson, Sylvester Stallone, Rocky Balboa, Tessa Thompson, Bianca, Phylicia Rashād, Mary Anne Creed, Andre Ward, Danny 'Stuntman' Wheeler, Tony Bellew, 'Pretty' Ricky Conlan, Ritchie Coster, Pete Sporino, Jacob 'Stitch' Duran, Stitch, Graham McTavish, Tommy Holiday",Drama,7.413
Hot Fuzz,2007-02-14,12000000,"Simon Pegg, Nicholas Angel, Nick Frost, PC Danny Butterman, Jim Broadbent, Inspector Frank Butterman, Paddy Considine, DS Andy Wainwright, Rafe Spall, DC Andy Cartwright, Kevin Eldon, Sergeant Tony Fisher, Olivia Colman, PC Doris Thatcher, Bill Bailey, Sergeant Turner, Karl Johnson, PC Bob Walker","Crime, Action, Comedy",7.554
The Kissing Booth,2018-05-11,0,"Joey King, Elle Evans, Joel Courtney, Lee Flynn, Jacob Elordi, Noah Flynn, Molly Ringwald, Mrs. Flynn, Stephen Jennings, Mike Evans, Carson White, Brad Evans, Meganne Young, Rachel, Frances Sholto-Douglas, British Beauty, Nathan Lynn, Yearbook Guy","Romance, Comedy",7.229
Don't Breathe,2016-06-08,9900000,"Stephen Lang, The Blind Man, Jane Levy, Rocky, Dylan Minnette, Alex, Daniel Zovatto, Money, Emma Bercovici, Diddy, Franciska Törőcsik, Cindy, Christian Zagia, Raul, Katia Bokor, Ginger, Sergej Onopko, Trevor","Thriller, Horror",7.009
Ted 2,2015-06-25,68000000,"Mark Wahlberg, John Bennett, Seth MacFarlane, Ted (voice), Amanda Seyfried, Samantha Jackson, Morgan Freeman, Patrick Meighan, Jessica Barth, Tami-Lynn, Giovanni Ribisi, Donny, Sam J. Jones, Sam Jones, Patrick Warburton, Guy, Patrick Stewart, Narrator (voice)","Comedy, Fantasy",6.286
The Butterfly Effect,2004-01-17,13000000,"Ashton Kutcher, Evan Treborn, Amy Smart, Kayleigh Miller, Eric Stoltz, George Miller, Melora Walters, Andrea Treborn, Ethan Suplee, Thumper, William Lee Scott, Tommy Miller, Elden Henson, Lenny Kagan, Logan Lerman, Evan Treborn age 7, John Patrick Amedori, Evan Treborn age 13","Science Fiction, Thriller",7.56
Hereditary,2018-06-07,10000000,"Toni Collette, Annie Graham, Alex Wolff, Peter Graham, Milly Shapiro, Charlie Graham, Gabriel Byrne, Steve Graham, Ann Dowd, Joan (Joanie), Mallory Bechtel, Bridget, Brock McKinney, Aaron, Jake Brown, Brendan, Morgan Lund, Mr. Davis","Horror, Mystery, Thriller",7.274
Snow White and the Seven Dwarfs,1937-12-21,1488423,"Adriana Caselotti, Snow White (voice) (uncredited), Lucille La Verne, Queen / Witch (voice) (uncredited), Harry Stockwell, Prince (voice) (uncredited), Roy Atwell, Doc (voice) (uncredited), Pinto Colvig, Sleepy / Grumpy / Dopey (hiccups) (voice) (uncredited), Otis Harlan, Happy (voice) (uncredited), Scotty Mattraw, Bashful (voice) (uncredited), Billy Gilbert, Sneezy (voice) (uncredited), Eddie Collins, Dopey / Chipmunk and Squirrel Sneezes (voice) (uncredited)","Fantasy, Animation, Family",7.116
Midnight in Paris,2011-05-11,17000000,"Owen Wilson, Gil, Rachel McAdams, Inez, Kurt Fuller, John, Mimi Kennedy, Helen, Michael Sheen, Paul, Nina Arianda, Carol, Marion Cotillard, Adriana, Léa Seydoux, Gabrielle, Carla Bruni, Museum Guide","Fantasy, Comedy, Romance",7.535
Hercules,1997-06-20,85000000,"Tate Donovan, Hercules (voice), Josh Keaton, Young Hercules (voice), Roger Bart, Young Hercules (singing voice), Danny DeVito, Philoctetes (voice), James Woods, Hades (voice), Susan Egan, Meg (voice), Bobcat Goldthwait, Pain (voice), Matt Frewer, Panic (voice), Rip Torn, Zeus (voice)","Animation, Family, Fantasy, Adventure, Comedy, Romance",7.501
American Hustle,2013-12-03,40000000,"Christian Bale, Irving Rosenfeld, Bradley Cooper, Richie DiMaso, Amy Adams, Sydney Prosser, Jeremy Renner, Mayor Carmine Polito, Jennifer Lawrence, Rosalyn Rosenfeld, Louis C.K., Stoddard Thorsen, Jack Huston, Pete Musane, Michael Peña, Paco Hernandez / Sheik Abdullah, Shea Whigham, Carl Elway","Drama, Crime",6.848
Life,2017-03-22,58000000,"Jake Gyllenhaal, Dr. David Jordan, Ryan Reynolds, Rory Adams, Rebecca Ferguson, Miranda North, Elizabeth Vargas, 20/20 Anchor, Hiroyuki Sanada, Sho Murakami, Olga Dihovichnaya, Ekaterina Golovkina, Ariyon Bakare, Hugh Derry, Naoko Mori, Kazumi, Haruka Kuroda, Doctor","Horror, Science Fiction, Mystery, Thriller",6.423
Green Lantern,2011-06-14,200000000,"Ryan Reynolds, Hal Jordan / Green Lantern, Blake Lively, Carol Ferris, Peter Sarsgaard, Hector Hammond, Mark Strong, Sinestro, Tim Robbins, Senator Hammond, Angela Bassett, Dr. Amanda Waller, Taika Waititi, Tom Kalmaku, Temuera Morrison, Abin Sur, Michael Clarke Duncan, Kilowog (voice)","Adventure, Action, Thriller, Science Fiction",5.167
2 Fast 2 Furious,2003-06-05,76000000,,,6.483
Sausage Party,2016-07-11,19000000,"Seth Rogen, Frank / Sergeant Pepper (voice), Kristen Wiig, Brenda (voice), Jonah Hill, Carl (voice), Bill Hader, Firewater / Tequila / El Guaco (voice), Michael Cera, Barry (voice), James Franco, Druggie (voice), Danny McBride, Honey Mustard (voice), Craig Robinson, Grits (voice), Paul Rudd, Darren (voice)","Adventure, Animation, Comedy, Fantasy",5.734
Us,2019-03-14,20000000,"Lupita Nyong'o, Adelaide Wilson / Red, Winston Duke, Gabriel ""Gabe"" Wilson / Abraham, Shahadi Wright Joseph, Zora Wilson / Umbrae, Evan Alex, Jason Wilson / Pluto, Tim Heidecker, Josh Tyler / Tex, Elisabeth Moss, Kitty Tyler / Dahlia, Cali Sheldon, Becca Tyler / Io, Noelle Sheldon, Lindsey Tyler / Nix, Yahya Abdul-Mateen II, Russell Thomas / Weyland","Horror, Thriller, Mystery",6.97
Hugo,2011-11-22,170000000,"Ben Kingsley, Georges Méliès, Sacha Baron Cohen, The Station Inspector, Asa Butterfield, Hugo Cabret, Chloë Grace Moretz, Isabelle, Ray Winstone, Uncle Claude, Emily Mortimer, Lisette, Christopher Lee, Monsieur Labisse, Helen McCrory, Mama Jeanne, Michael Stuhlbarg, Rene Rabard","Adventure, Drama, Family",7.171
Grease,1978-07-07,6000000,"John Travolta, Danny Zuko, Olivia Newton-John, Sandy Olsson, Stockard Channing, Betty Rizzo, Jeff Conaway, Kenickie, Barry Pearl, Doody, Michael Tucci, Sonny, Kelly Ward, Putzie, Didi Conn, Frenchy, Jamie Donnelly, Jan","Romance, Comedy",7.394
Dark Shadows,2012-05-09,150000000,"Johnny Depp, Barnabas Collins, Michelle Pfeiffer, Elizabeth Collins Stoddard, Helena Bonham Carter, Dr. Julia Hoffman, Eva Green, Angelique Bouchard, Jackie Earle Haley, Willie Loomis, Jonny Lee Miller, Roger Collins, Chloë Grace Moretz, Carolyn Stoddard, Bella Heathcote, Victoria Winters / Josette DuPres, Gulliver McGrath, David Collins","Comedy, Fantasy",6.044
Shrek Forever After,2010-05-16,165000000,"Mike Myers, Shrek (voice), Eddie Murphy, Donkey (voice), Cameron Diaz, Princess Fiona (voice), Antonio Banderas, Puss in Boots (voice), Walt Dohrn, Rumpelstiltskin / Priest / Krekraw Ogre (voice), Julie Andrews, Queen Lillian (voice), John Cleese, King Harold (voice), Jon Hamm, Brogan (voice), Jane Lynch, Gretched (voice)","Comedy, Adventure, Fantasy, Animation, Family",6.351
